9.7466,47.69987,"B32"
14.09361,52.76805,"B167"
9.46214,52.15904,"Hachm¸hler Straﬂe "
11.76965,50.40413,"A9"
7.11116,50.76053,"A565 "
12.67585,49.2057,"B20 "
8.69539,49.86488,"Hanauer Straﬂe"
10.33392,50.98755,"B19"
8.35454,49.55448,"A6"
8.06612,52.22685,"B51"
8.33934,49.94594,"B9 "
10.35584,48.53531,"B16"
9.71136,51.40358,"Werratal Br¸cke "
8.47266,50.0274,"A3 "
12.4576,53.13278,"A24 Rtg. Berlin "
9.45451,51.26754,"A49"
11.41403,48.96822,"A9"
7.08507,50.89753,"A59 "
7.05714,50.90743,"A559 "
8.35976,51.70504,"Berliner Straﬂe"
8.40746,49.52546,"L523"
11.57199,52.07555,"Magdeburger Ring"
6.52747,49.45315,"A8"
8.13796,49.54431,"A6"
12.97881,50.85552,"B173"
8.78054,48.90102,"A8"
12.65,48.78445,"B20"
8.0032,52.26406,"A30"
10.27631,51.71016,"B243"
9.78323,52.25637,"B3 > Alfeld"
10.89027,47.78718,"B17 "
6.39154,49.49103,"A8"
7.03453,49.29777,"A623"
10.97842,48.70957,"B16"
8.49181,50.02493,"A3 > A67 Darmstadt"
12.217,48.16973,"B12"
7.65078,53.15408,"B72"
9.51962,48.81847,"B29"
10.23805,50.02087,"B286"
10.1588,51.85745,"B243"
9.59392,52.21435,"B217 > Hameln"
8.38492,53.40129,"B437"
9.09193,48.73319,"A831 "
8.9876,51.3384,"B252"
10.95644,50.19369,"B289"
9.32281,49.95703,"A3"
8.2928,50.04992,"A66"
12.98451,52.53716,"B5"
10.78551,48.72637,"Umgehungsstraﬂe"
10.4521,50.11646,"B303"
13.65317,53.9112,"B109"
8.70251,50.15904,"A661"
11.91804,50.28931,"B15"
12.61616,48.89489,"B20"
10.40858,50.09482,"B303"
11.46269,48.64132,"B300"
9.70498,49.59098,"B290"
11.65349,49.62259,"B85"
12.1632,51.92293,"B184"
10.38099,50.64531,"B19"
11.08581,50.98894,"Konrad-Adenauer-Straﬂe"
10.39777,49.42137,"B13"
11.27607,51.94102,"B81"
8.63843,50.56763,"B49"
9.1389,51.70403,"B64"
8.87054,48.49819,"B28a"
9.77409,50.94509,"B27"
12.27647,49.16556,"B16n"
9.0366,54.25589,"B5"
8.43962,50.01183,"B43"
7.81487,49.4619,"A63 Talbr¸cke Eselsbachtal"
8.23065,49.95699,"A63"
8.85949,48.27868,"B463"
11.52286,49.72264,"B470"
8.6732,48.18772,"B27"
14.15437,51.54952,"B156"
9.68934,50.48288,"B27"
9.65561,52.34996,"B65"
8.23883,50.66631,"B255"
9.51304,51.73285,"B497"
8.42484,49.21456,"B35"
8.76869,50.79927,"B3"
8.40694,49.43848,"B44"
9.06588,47.98652,"B311 "
13.89971,50.94554,"B172a "
13.91679,50.94706,"B172a"
8.90052,50.82575,"B62"
10.01137,49.78584,"B8"
8.81665,50.85317,"B62"
10.35181,49.84168,"B286"
8.10757,49.21187,"B10"
13.24182,52.47346,"A115"
11.96136,52.29192,"B1"
8.61332,50.56432,"B49"
9.06979,50.84015,"B454 "
8.76282,50.79566,"B3"
10.26858,52.22181,"L472"
10.20187,52.71521,"Burghorner Weg"
8.15109,50.04606,"B42"
7.07779,51.38081,"A44 "
11.54794,52.06389,"B81"
10.89166,49.22542,"B466"
6.77054,50.99785,"B59"
6.72478,51.43888,"A40"
8.76336,47.74954,"A81 "
12.0858,51.51921,"B100"
12.9288,53.27724,"Mirower Chaussee"
7.26774,49.54122,"A62"
10.06094,49.77409,"B8 "
12.09954,51.52804,"B100"
9.5865,50.85332,"A7"
7.94037,53.26096,"A28"
7.60678,51.50899,"B1"
10.20756,48.83348,"A7"
7.21948,50.61693,"B42"
10.84178,48.85094,"B2"
12.11363,50.9485,"B2"
9.75643,52.28503,"B3"
10.96577,50.28183,"B4"
8.02388,48.36897,"B33"
8.47707,50.56034,"B49"
11.59847,48.23152,"Ingolst‰dter Landstraﬂe"
12.11242,47.54006," "
