6.238,50.92658,"B56 "
13.98195,52.99213,"Berliner Tor"
10.88926,48.33801,"B17 "
12.53773,51.54236,"B2 "
8.73368,50.19676,"B3 > Kloppenheim"
12.72576,54.33889,"L23 83-93"
13.15932,52.50262,"Potsdamer Chaussee"
12.50849,51.1536,"B95"
8.64493,49.02432,"B293 "
12.93783,50.71523,"B95"
10.32011,51.77111,"B241"
14.38259,51.80222,"Neu Lakoma"
10.06645,49.7831,"B22"
6.79567,51.26236,"Nördlicher Zubringer"
11.43361,51.9507,"B180"
9.88104,51.88995,"B3"
11.54676,51.46713,"B180"
7.43398,51.0025,"L306"
11.01,50.90767,"B4"
8.23083,51.59236,"Soester Straße"
10.57121,54.12908,"Plöner Landstraße"
11.93131,48.16929,"B12 "
9.8874,52.2252,"B6"
10.95002,51.21812,"Hinter der Ziegelhütte"
10.78288,53.46201,"B195"
7.61919,52.12845,"Saerbecker Straße"
8.95511,49.82763,"B45"
11.88504,51.47946,"Eislebener Chaussee"
9.92102,52.59225,"Fuhrberger Landstraße"
9.42981,52.12364,"B217 "
8.25436,51.96136,"L778"
7.45289,51.42148,"Wittbräucker Straße"
8.97315,49.81802,"B426"
7.91544,48.43,"B3 "
7.06319,50.41408,"B412"
11.96915,48.15664,"B12"
8.49455,48.934,"L623"
12.23548,53.54633,"B192 "
9.50937,51.29262,"B83"
7.53407,50.35828,"L52"
6.49181,51.37204,"Venloer Straße"
12.33954,53.92966,"B108"
11.44861,48.81897,"St2335"
13.86174,51.90849,"B87"
13.81981,51.90087,"B87"
10.40523,53.20035,"B4"
10.46987,53.23915,"Dahlenburger Landstraße"
8.66354,49.24859,"B3"
9.56928,49.83574,"Eichenfürst"
8.76977,49.00069,"B35"
11.92536,50.76582,"Geraer Straße"
8.63774,49.99143,"Langener Straße"
7.58373,51.98686,"Steinfurter Straße"
10.17827,48.69493,"Nürnberger Straße"
6.30323,51.31637,"Am Schlibecker Berg"
6.94617,52.49605,"Uelsener Straße"
8.52537,49.28325,"B36"
6.64641,51.1971,"Rheydter Straße"
9.39766,52.53674,"B6 > Hannover"
10.59292,53.59197,"Bundesstraße "
7.39208,51.91304,"B525 "
8.68214,49.32161,"B3"
9.74691,52.21538,"B3 Lindersweg"
9.17638,48.54497,"B464"
8.30914,48.96706,"B36"
13.2871,51.30553,"B169 "
12.18976,54.10737,"B105"
12.27495,54.1872,"Schwarzenpfost"
9.08548,48.66539,"Steinenbronner Straße"
9.0513,48.65266,"Holzgerlinger Straße"
10.95525,53.8325,"B 104"
7.26733,51.28766,"B7 Talstraße"
10.74588,54.09125,"An der Bundesstraße"
8.89571,49.27119,"Karlsruher Straße"
13.41254,53.58058,"B197 B96"
9.31529,48.98532,"L1115"
8.48177,49.08921,"L560"
10.63839,54.11922,"B76"
10.68578,54.08843,"B76"
6.92884,50.67794,"Bonner Straße"
12.08728,50.76725,"B175"
6.47482,50.95024,"B55"
12.22618,51.75898,"B184"
8.92384,51.32493,"B252"
9.16002,47.79102,"K7772"
8.52797,51.89562,"L787 167-175"
8.2315,52.07225,"Bundesstraße"
8.92193,49.29541,"B292 "
12.29786,53.95871,"B103"
12.11112,49.68621,"B470"
8.91227,48.74954,"B295"
9.05451,48.6036,"B464"
8.58591,49.9461,"L3113"
8.48099,50.56879,"B277"
8.21024,50.11055,"Platter Straße"
13.1954,53.54739,"Neuendorfer Straße"
13.93794,52.96251,"B198"
12.48841,50.78521,"B93/B175"
11.74348,48.76889,"B16"
11.47003,52.39105,"B71"
11.9254,52.56982,"B188"
14.14469,51.6141,"Senftenberger Straße"
9.69018,49.19632,"B19 "
9.68044,49.23103,"B19"
9.91482,52.87733,"Becklingen"
11.72278,52.98885,"B189"
7.66167,52.07172,"Schiffahrter Damm"
12.00473,52.31214,"Berliner Chaussee "
12.13686,52.39119,"B1 "
11.9316,54.10639,"B105"
7.40651,53.22731,"L15"
13.99475,51.83186,"L49 "
12.36378,50.90552,"B7"
13.93646,53.61759,"B109"
12.97716,48.89206,"Deggendorfer Straße"
9.30893,52.11914,"L433"
8.50397,47.91672,"B27"
8.53027,47.88397,"B27"
9.30285,50.96162,"B254"
8.98743,54.75881,"Flensburger Straße"
9.69129,49.604,"B290"
6.58941,51.36052,"Europaring"
7.2651,51.45012,"K3"
10.21017,52.30571,"B65"
10.86209,53.38325,"B5 "
8.68383,49.31763,"B3"
8.70521,49.90721,"Kranichsteiner Straße"
12.95535,48.84474,"B11"
11.79979,50.36281,"St2692"
11.61854,52.07485,"B71"
11.89452,52.63809,"L16"
13.11101,53.24426,"B96 - Abzweig Priepert"
12.19493,53.78472,"Plauer Chaussee"
8.74968,48.90824,"B10"
8.33394,52.07244,"An der Bundesstraße"
10.40397,52.06255,"B248"
11.83557,52.25124,"B1"
12.13594,51.53457,"B100 "
10.36132,51.28102,"B247 "
8.98483,49.95898,"Aschaffenburger Straße"
9.61989,51.27709,"B7 "
9.75894,52.27876,"B3"
10.38361,51.95607,"B6 "
8.71919,49.92059,"Kranichsteiner Straße"
9.91162,52.35582,"B65"
7.32164,51.26943,"Winterberger Straße "
8.932,49.88534,"L3065"
8.72767,50.54672,"Schiffenberger Weg"
8.58003,48.82797,"B294"
7.14501,52.35414,"Bentheimer Straße"
10.27371,52.29174,"B65"
9.27763,49.08604,"L1111"
12.13921,53.78869,"B104"
8.00604,52.08757,"Iburger Straße"
13.36809,52.73338,"L21"
9.25178,49.0075,"L1115"
12.07084,52.47,"B107"
6.57004,49.82284,"B51"
6.58128,51.17322,"B230"
6.58332,50.94574,"B55"
7.56008,52.1482,"Emsdettener Damm"
13.08374,53.37235,"B96 "
6.68255,50.45626,"Mülheimer Haus"
10.24736,52.86806,"L280"
7.3978,50.71648,"Altenkirchener Straße"
11.08909,50.9638,"Konrad-Adenauer-Straße"
12.07591,52.05067,"Alte Sorge"
12.11689,50.70896,"B92"
8.90917,48.82261,"Ziegelhütte 4"
10.37308,53.96923,"Krögsberg"
13.81155,53.72738,"B109"
7.8448,51.63773,"Werler Straße"
11.03836,49.50835,"Erlanger Straße "
11.11671,53.58841,"Schweriner Straße 18"
13.04947,53.31287,"Groß Trebbow"
12.87497,51.81356,"B187"
9.66351,50.55175,"Bardostraße"
10.92408,50.24157,"CO16"
7.40311,51.56537,"Emscherallee"
7.41904,53.23338,"Deichstraße"
8.0839,48.65026,"Im Rot"
8.29433,51.89397,"L788 110"
11.13236,49.24422,"St2237"
8.60658,48.85264,"B294"
8.56061,51.96295,"Paderborner Straße"
9.93145,48.48875,"B10"
12.2253,53.27146,"B103 2"
13.07684,53.50594,"B192"
8.37613,51.82454,"Wiedenbrückerstraße"
10.09588,52.39535,"L412"
9.42324,52.0154,"B83 "
7.27022,51.36421,"Querspange "
13.01857,52.28958,"B2"
8.90092,54.75194,"Broweg"
8.02972,53.47048,"L815 10"
8.50612,49.3082,"Bundesstraße"
9.46917,52.18067,"Bahnhofstraße 86"
12.63627,53.33166,"Heide (Straußenfarm)"
8.37011,51.95494,"L806"
8.35829,49.60605,"Franz-Voll-Straße"
8.88568,48.61634,"Umgehungsstraße 1"
8.91569,52.38082,"L770"
9.84318,51.64702,"An der Ölmühle "
8.89635,48.49898,"L361"
8.90319,48.49472,"L361"
13.84576,51.61204,"B96"
10.09424,52.8683,"L240"
7.35339,49.70957,"B41 "
6.71475,50.6453,"B266"
7.10011,49.78857,"B327"
13.0601,53.33054,"Wesenberger Chaussee"
8.83126,48.65665,"L1357"
12.11586,52.37649,"B1 14"
11.94391,50.7898,"L1073 "
9.07622,50.09802,"St2305"
6.96085,49.68419,"B327 "
8.20948,49.39897,"B271"
8.78945,50.13926,"Frankfurter Landstraße"
7.56186,49.80221,"B41"
8.01282,50.16979,"Bäderstraße"
13.75973,51.63309,"B96"
6.92893,51.02646,"Industriestraße"
13.63846,48.00358,"B1"
14.0351,48.20583,"Eferdinger Straße"
15.72144,48.04675,"Bernreit"
16.22204,47.79684,"Neunkirchner Straße"
16.23383,48.20234,"Wientalstraße"
12.99624,47.79381,"Innsbrucker Bundesstraße"
14.0452,48.08546,"Pyhrnpass Bundesstraße"
16.22239,47.77142,"Günser Straße"
16.23331,47.78524,"S4"
16.34577,47.75942,"L219"
16.4876,47.78997,"B50"
13.02822,48.22067,"B156"
16.03859,48.32654,"Josef-Reither-Straße 10"
16.31433,48.09525,"Triester Straße"
12.92294,48.11798,"L503"
13.1126,48.09433,"L503"
14.16923,48.3054,"Eferdinger Straße"
16.20159,48.26814,"Tullner Straße"
15.02835,47.96026,"L92"
13.92623,48.20487,"B134"
15.62808,48.44699,"B218"
14.18712,48.21636,"Linzer Straße"
15.37149,46.8401,"Schönaich"
14.47962,48.05593,"Wachtberg"
14.45037,47.20236,"B317"
14.15297,48.34802,"B127"
14.04307,48.4364,"Windorf"
13.92761,48.67089,"Stollnberg"
13.14562,48.13097,"B147"
14.21268,48.22752,"Wiener Bundesstraße"
16.80722,48.10749,"Untere Carnuntumstraße"
16.8182,48.03795,"B211"
9.7303,47.44388," "
13.36813,48.20499,"Kraxenberg"
14.29032,48.25682,"Salzburger Straße"
13.48061,48.50115,"Zwickledt"
16.24994,47.87988,"Wiener Neustädter Straße"
13.06282,46.73886,"Holztratten"
15.51791,46.8402,"Jöss"
9.26607,47.18607,"16"
7.00535,46.61929,"Grands-Buts 201"
-5.69518,37.21399,"A-394"
-6.22898,37.65862,"N-433"
-4.95218,37.83694,"A-431"
-6.0917,38.99225,"N-430"
3.02957,39.42355,"C-717 Ma-19"
-3.96677,39.86443,"Calle del Río Marchés"
-3.60349,40.01706,"Carretera Toledo"
-3.61246,40.06414,"Carretera de Andalucía"
-6.36754,41.00692,"Cl-517"
-5.55381,40.85557,"Cl-510"
-4.21364,40.71987," "
-3.85585,40.41832,"M-513"
-3.84425,40.32659," "
-3.75407,40.34887," "
-3.66168,40.41954,"Calle de O'Donnell"
-3.62192,40.11422,"M-307"
-3.55601,40.56678,"M-111"
-3.50813,40.57951,"Carretera de Cobeña"
-8.61129,42.12024,"Estrada a Salceda Salvatierra"
-8.46671,42.94489,"Lugar da Rúa Travesa de Marantes"
-7.73368,42.79518,"N-540"
-7.4637,42.67285,"Lu-546"
-6.82535,43.54831,"E-70 N-634"
-5.80164,43.39372," "
-5.69137,41.45985,"Cl-605"
-5.54762,43.37388,"N-634"
-4.94121,41.78551,"N-601"
-3.49148,43.42183," "
-2.88428,42.67989,"N-124"
-2.32513,42.47157,"Na-134"
-1.84267,43.33148,"N-I"
-1.61598,42.96357,"N-121-A"
-0.39575,42.43812,"E-7 N-330"
0.59234,41.59513,"N-Iia"
0.88811,42.09784,"C-13"
1.31703,42.16676,"C-14"
1.72482,41.3219,"C-15"
1.83794,41.39296,"N-340"
2.72031,41.63931,"N-Ii"
-5.3339,39.10986,"N-430"
-4.44408,39.64944,"Cm-401"
-4.04898,39.8469," "
-5.85657,43.49682,"As-17"
-6.33835,39.43719,"Ex-206"
2.83826,42.02352," "
1.90684,41.46502,"Bv-2433"
-4.03903,39.88131,"N-403"
2.10641,41.30336,"Carretera de la Platja"
-6.34823,39.44232,"Ex-206"
-2.56725,42.82937,"A-132"
-6.78901,43.54494,"E-70 N-634"
-13.90059,28.49519,"Fv-20"
-1.44272,42.67058,"N-240"
2.42154,41.52147,"N-Ii"
-6.25878,43.56259,"E-70 N-632"
-8.06942,42.98313,"Ac-840"
-6.14239,37.63194,"Ruta de la Plata"
-8.81315,43.16358,"Ac-552"
-0.11062,40.00532,"Carretera de l'Alcora"
-5.60349,42.61893,"Cl-623"
-0.18671,39.95238,"Cv-20"
-5.8089,41.68939,"N-631"
2.49791,41.5556,"Carretera de Madrid a França Per la Jonq"
-8.72913,43.19205,"Ac-552"
-8.75245,43.18352,"Ac-552"
1.81359,41.38494,"N-340"
-2.01343,42.28511,"Lr-134"
1.60072,43.74365," "
2.08139,49.04943,"D915"
2.16719,48.88813,"A86"
1.83474,48.84557,"D11"
5.24561,45.63492," "
2.98554,50.75039,"D945"
3.15122,50.69812,"N356"
3.07998,50.63629,"Boulevard Périphérique Est de Lille"
3.07688,50.63944," "
2.96489,50.6225," "
3.13751,50.59958,"A27 E42"
2.58213,50.34509,"N39"
3.51596,50.34302,"Avenue Georges Pompidou"
2.30814,50.32577,"Rue de Saint-Pol"
2.78463,50.30319,"N17"
3.98233,50.27653,"Boulevard Charles de Gaulle"
2.80018,50.237,"N17"
3.30768,50.18207,"D942"
3.95484,50.15484,"N2"
4.64162,49.92922,"Rue Jean Moulin"
2.24833,49.85292,"A29 E44"
4.70277,49.76168,"E44"
-1.6796,49.66175,"Boulevard de la Mer"
-1.66253,49.57375,"D900"
0.53205,49.51516,"Avenue du Maréchal Leclerc"
0.51392,49.50664,"D982"
1.07506,49.47317,"Avenue du Bois des Dames"
1.10495,49.43386," "
1.10519,49.4259,"Avenue du Grand Cours"
3.36762,49.39916,"N2"
1.1157,49.37256,"Boulevard Lénine"
2.43224,49.31834,"Route de Noailles à Maimbeville"
5.6627,49.26622,"N18"
2.20511,49.25707,"N1"
0.95502,49.23639,"Route d'Elbeuf"
4.02458,49.22338,"Avenue de Champagne"
-0.27369,49.22119,"D223"
-0.334,49.19116,"Périphérique"
2.49657,49.17818,"D924 A"
6.70606,49.16598,"N33"
-0.307,49.16247,"Périphérique"
6.7109,49.12779,"N33"
6.0165,49.12458,"N3"
6.79806,49.09917,"D910"
2.31323,49.08487,"N1"
2.32149,49.07494,"Rue Nationale"
4.28596,49.05419,"A26 E17"
4.2843,49.05278," "
2.11965,49.03626,"N184"
2.0682,49.02926,"Boulevard de l'Hautil"
2.22012,49.01786,"Avenue de la Division Leclerc"
2.52822,49.01289," "
6.20164,48.96616,"D913"
2.80598,48.95783,"N3"
2.30182,48.91205,"D7"
2.20712,48.90415,"A86"
2.17205,48.8903,"A86"
3.08839,48.84335," "
2.77628,48.83486," "
2.11381,48.82727,"Route de Saint-Germain"
2.11962,48.80086,"Route de Saint-Cyr"
2.1796,48.79408,"Avenue de Harlow"
2.07604,48.79388," "
6.00927,43.14298,"D97"
8.72057,42.07736,"D81"
