11.73616,48.68776,"KEH30"
10.19309,52.11246,"A39 "
9.44037,49.19575,"A6"
8.54762,49.33871,"B36"
7.04834,50.92049,"A4"
13.08462,52.3002,"A115"
12.20954,49.95008,"A93"
9.63867,49.20627,"A6"
8.90939,48.61895,"A81 "
10.15791,52.36034,"A2"
9.17657,48.57458,"B27"
9.03464,52.22105,"A2"
10.92964,48.05616,"A96"
9.35152,48.8531,"B14"
7.7988,49.84622,"B41"
12.96318,52.51841,"A10 > Potsdam"
12.45887,53.13235,"A19 "
7.58961,47.90991,"A5"
12.04739,54.06428,"B103"
12.59179,52.02095,"A9"
7.81514,49.85215,"B41"
8.24118,52.86642,"A1 "
8.13501,52.62244,"A1"
14.03573,52.32796,"A12 "
8.60333,49.22645,"A5"
11.71827,48.65313,"A93"
11.71614,48.64924,"A93 "
10.47766,51.92971,"B241 "
7.01029,51.20418,"A46 "
12.56034,53.03809,"A24 > HH (versteckt)"
7.01406,46.87886,"A1 "
7.59199,47.15149,"A1 E25"
8.44525,47.14174,"A4 E41"
6.95453,46.60547,"A12 E27"
7.30839,46.88904,"A12 E27"
8.50013,47.18989,"A4a E41"
8.37362,47.11891,"A14"
7.22461,46.86972,"A12 E27"
6.83669,46.47438,"Autoroute du Léman"
9.50095,47.01466,"A13 E43"
8.54942,47.2965,"A3"
7.41921,47.04035,"A6"
8.92774,47.18509,"A3"
7.98422,47.20841," "
7.93704,47.27978,"A2"
7.54218,46.87787,"A6"
7.0955,46.11432,"Autoroute du Rhône"
7.14053,46.13995,"Autoroute du Rhône"
7.09318,46.77259,"A12 E27"
7.97057,47.23034,"A2"
8.91647,47.18891,"A3"
6.30062,46.44699,"A1 E25 E62"
6.55419,46.60393,"A1 A9 E23 E25"
6.56047,46.62405,"A1 A9 E23 E25"
7.85496,47.54641,"A3 "
8.11467,47.17978,"A2 E35"
9.10754,47.46203,"A1"
6.15941,46.33501,"A1 E25 E62"
6.51996,46.52334,"A1 E25 E62"
6.9443,46.59958,"A12 E27"
-4.92534,36.51285,"Autovía del Mediterráneo"
-5.9357,37.09126,"Autopista del Sur"
-4.66521,37.11682," "
-2.71775,37.14081,"A-92"
-4.20033,37.1581,"A-92"
-5.91054,37.22777,"Autopista del Sur"
-5.0097,37.24972," "
-4.82666,37.27472,"A-92"
-5.97891,37.28471,"Autovía del Sur"
-1.95267,37.30588,"Autovía del Mediterráneo"
-7.12894,37.32515,"Autopista del V Centenario"
-6.67344,37.34216,"Autopista del V Centenario"
-3.57505,37.39405,"Autovía de Sierra Nevada"
-5.73705,37.4608,"Autovía del Sur"
-3.63715,37.5251,"Autovía de Sierra Nevada"
-6.08677,37.52918,"A-66 E-803"
-6.12036,37.58326,"Autovía de la Plata"
-6.72781,38.85326,"Autovía de Extremadura"
-6.37971,38.66291,"Autovía de la Plata"
-6.36572,38.83378,"Autovía de la Plata"
-6.1184,38.99018," "
-6.03372,39.07578,"Autovía de Extremadura"
-4.97046,37.60442,"Autovía del Sur"
-4.74983,37.77926,"A-45"
-3.79425,37.98703,"Autovía de Sierra Nevada"
-3.78365,37.90731,"Autovía de Sierra Nevada"
-3.7645,37.81152,"Autovía de Sierra Nevada"
-3.75821,37.80065,"Autovía de Sierra Nevada"
-3.73965,38.09625," "
-3.47423,38.64876,"Autovía del Sur"
-3.43613,38.68702,"Autovía del Sur"
-3.39554,38.82421,"Autovía del Sur"
-3.38885,38.91538,"Autovía del Sur"
-2.03931,39.13801,"Autovía Alicante"
-0.93937,38.13902,"Autovía del Mediterráneo"
-0.61326,38.51767,"Autovía del Mediterráneo"
-6.39104,40.71002,"Autovía de Castilla"
-6.38872,40.71417,"Autovía de Castilla"
-5.72907,40.9517," "
-5.58924,41.01165,"Autovía de Castilla"
-5.45421,41.15477,"Autovía de Castilla"
-4.7752,41.13105,"Autovía del Noroeste"
-4.74492,41.09135,"Autovía del Noroeste"
-4.66616,41.0092,"Autovía del Noroeste"
-4.65303,40.99563,"Autovía del Noroeste"
-3.5067,39.4035,"Autovía del Sur"
-3.52472,39.60168,"Autovía del Sur"
-3.6702,40.04839,"Autopísta Radial 4"
-3.59145,40.34383,"M-50"
-3.50808,40.41231,"M-45"
-3.65114,40.52207,"Autovía del Norte"
-3.29058,40.5632,"Autopísta Radial 2"
-3.24951,40.63816,"Autopísta Radial 2"
-4.22501,40.73914,"Autopista del Noroeste"
-4.47885,40.8075,"Autopista del Noroeste"
-4.63688,40.97874,"Autovía del Noroeste"
-3.16024,39.78016,"Ap-36"
-2.83564,40.85969,"Autovía del Nordeste"
-2.76912,39.91482,"Autovía del Este"
-2.76356,40.89514,"Autovía del Nordeste"
-2.7144,40.92966,"Autovía del Nordeste"
-2.47635,41.03489,"Autovía del Nordeste"
-2.2921,40.07299,"Autovía de Castilla la Mancha"
-2.25209,39.53051,"Autovía del Este"
-1.89894,39.53465,"Autovía del Este"
-0.44375,39.81758,"Autovía Mudéjar"
-0.42576,39.35394,"V-31"
-0.38236,39.5898,"Autovía del Mediterráneo"
-0.23539,39.74262,"Autovía del Mediterráneo"
0.70472,40.81296,"Autopista del Mediterráneo"
0.84204,40.93029,"Autopista del Mediterráneo"
0.8955,40.98528,"Autopista del Mediterráneo"
0.90847,41.00527,"Autopista del Mediterráneo"
1.26335,41.14377,"Autopista del Mediterráneo"
2.8215,39.66741,"Ma-13"
2.86397,39.68913,"Ma-13"
-8.66163,42.31747,"Ap-9 E-1"
-8.64091,42.38986,"Ap-9 E-1"
-8.30686,43.29625,"Ap-9 E-1"
-8.1538,43.41607,"Ap-9 E-1"
-8.07579,42.58704,"Autopista Central Gallega"
-8.0155,43.1913,"Autovía del Noroeste"
-7.31857,41.9762,"Autovía das Rías Baixas"
-6.50076,42.5998,"Autovía del Noroeste"
-6.33031,42.01775,"Autovía de las Rías Bajas"
-5.17897,41.3441,"Autovía de Castilla"
-5.07878,41.5536,"Autovía del Noroeste"
-5.15262,41.61228,"Autovía del Noroeste"
-5.21045,41.6839,"Autovía del Noroeste"
-5.4047,41.85096,"Autovía del Noroeste"
-5.61472,41.98025," "
-5.72606,42.04476,"Autovía de las Rías Bajas"
-5.07748,42.38331,"A-231"
-5.82597,43.16535,"Autovía Ruta de la Plata"
-5.59354,43.3779,"A-64"
-4.85355,41.23147,"Autovía del Noroeste"
-4.86557,41.24308,"Autovía del Noroeste"
-4.94019,41.51753,"Autovía de Castilla"
-5.03723,41.52152,"Autovía del Noroeste"
-3.7631,42.03466,"A-1 E-5"
-4.27858,42.03832,"Autovía de Castilla"
-4.23571,42.05837,"Autovía de Castilla"
-4.48214,42.09817,"Autovía de la Meseta"
-3.7175,42.12068,"A-1 E-5"
-4.45965,43.37047," "
-4.40346,43.36861,"Autovía del Cantábrico"
-4.30339,43.32811,"Autovía del Cantábrico"
-4.24732,43.31666," "
-4.19876,42.83246,"Autovía Cantabria-Meseta"
-4.13159,42.98786," "
-4.12363,43.00961,"Autovía Cantabria-Meseta"
-4.07411,42.39516,"A-231"
-4.06414,43.18776,"Autovía Cantabria-Meseta"
-3.87936,43.45051,"Autovía Bezana-El Sardinero"
-3.70824,43.39111,"Autovía del Cantábrico"
-3.53005,42.41284,"Ap-1 E-5 E-80"
-3.48699,43.3995,"Autovía del Cantábrico"
-3.29862,42.54104,"Ap-1 E-5 E-80"
-3.21711,42.60336,"Ap-1 E-5 E-80"
-2.8276,42.96118,"N-622"
-2.80152,42.95444,"N-622"
-2.72088,42.49675,"Autopista Vasco-Aragonesa"
-2.57368,42.43527,"Autovía Camino de Santiago"
-2.45495,42.43275,"Autopista Vasco-Aragonesa"
-2.37438,42.45223,"Autopista Vasco-Aragonesa"
-2.24638,41.23026,"Autovía del Nordeste"
-2.20908,41.25085,"Autovía del Nordeste"
-1.15337,41.54802," "
-1.65756,42.04212,"Autopista Vasco-Aragonesa"
-1.71414,42.08603,"Autopista Vasco-Aragonesa"
-1.81324,42.15632,"Autopista Vasco-Aragonesa"
-1.67556,42.20204,"Autopista de Navarra"
-1.72179,42.3554,"Autopista de Navarra"
-1.70668,42.42684,"Autopista de Navarra"
-1.65742,42.6762,"Ap-15"
-1.76206,42.88025,"Autopista de Navarra"
-0.76555,41.64872,"Autovía del Nordeste"
0.55731,41.54182,"Autopista Zaragoza Mediterráneo"
0.62389,41.58164,"Ll-12"
0.63616,41.54294,"Autopista Zaragoza Mediterráneo"
0.93037,41.64278,"Autovía del Nordeste"
1.06465,41.64138,"Autovía del Nordeste"
1.14191,41.66167,"Autovía del Nordeste"
1.19317,41.66136,"Autovía del Nordeste"
1.2413,41.39223,"Autopista Zaragoza Mediterráneo"
1.26302,41.39258,"Autopista Zaragoza Mediterráneo"
1.28369,41.68157,"Autovía del Nordeste"
1.33628,41.63628,"Autovía del Nordeste"
1.39867,41.62206,"A-2"
1.48063,41.62911,"A-2"
1.50735,41.62083," "
1.51212,41.61757," "
1.67447,41.21951," "
1.78537,41.2514,"Autopista Pau Casals"
1.80511,41.24923,"Autopista Pau Casals"
1.8894,41.45748,"Autopista del Mediterráneo"
2.21368,41.52401,"Autopista de Barcelona a Mollet del Vall"
2.3327,41.4925,"Autopista de Barcelona a Mataró"
2.338,41.49249,"Autopista de Barcelona a Mataró"
2.53672,41.58446," "
2.83136,42.03078,"Autopista del Mediterráneo"
-6.37639,42.02247,"Autovía de las Rías Bajas"
-4.73949,41.08462,"Autovía del Noroeste"
-6.12494,38.98935,"Autovía de Extremadura"
-6.33002,38.98971,"Autovía de la Plata"
-3.2969,37.3214,"A-92 N-342"
-7.57701,42.01008,"A-52"
-8.66011,42.24022,"Ap-9 E-1"
-4.11201,42.39593,"A-231"
-3.62438,43.40505,"Autovía del Cantábrico"
-3.67842,37.72386,"Autovía de Sierra Nevada"
0.96459,41.63974,"Autovía del Nordeste"
1.97986,41.46433,"Autopista del Mediterráneo"
-1.04786,41.61854,"Autovía del Nordeste"
-4.72272,41.07427,"Autovía del Noroeste"
-4.76692,41.12068,"Autovía del Noroeste"
-5.59162,41.96618,"Autovía del Noroeste"
-5.85805,42.92838,"Autopista Ruta de la Plata"
-4.05256,40.64661,"Autopista del Noroeste"
-5.83425,39.52197,"Autovía de Extremadura"
-8.67518,42.59789,"Ap-9 E-1"
-0.81321,38.19691,"Autopista del Mediterráneo"
-6.33354,38.94551,"Autovía de Extremadura"
-2.94745,40.80549,"Autovía del Nordeste"
-7.85168,42.23557,"Autovía das Rías Baixas"
-8.41287,42.15269,"Autovía das Rías Baixas"
-4.31786,43.33357,"Autovía del Cantábrico"
-2.48593,39.37974,"Ap-36"
-3.74677,40.21629,"Autopísta Radial 4"
1.30364,41.36682,"Autopista Zaragoza Mediterráneo"
0.72232,41.52671,"Autopista Zaragoza Mediterráneo"
-2.25745,41.22525,"Autovía del Nordeste"
-6.47756,38.87384,"Autovía de Extremadura"
-2.9273,43.05149,"Autopista Vasco-Aragonesa"
-2.04602,42.34671,"Autopista Vasco-Aragonesa"
-2.58083,39.41012,"Ap-36"
-4.75263,41.10182,"Autovía del Noroeste"
-0.3973,39.78838,"Autovía Mudéjar"
-6.30947,42.01612,"Autovía de las Rías Bajas"
-5.95781,42.3562,"Autovía del Noroeste"
-5.99041,42.3843,"Autovía del Noroeste"
-2.52801,37.58648,"A-92n N-342"
-6.55082,42.05264,"Autovía de las Rías Bajas"
-3.53323,39.44656,"Autovía de los Viñedos"
-6.32377,39.85443,"Autovía de la Plata"
-2.18499,42.38702,"Autopista Vasco-Aragonesa"
1.81325,41.4216,"Autopista del Mediterráneo"
1.41136,41.62209,"A-2"
-5.72777,37.3044,"A-92"
-0.96055,41.6515,"Autovía del Nordeste"
-2.55181,40.05605,"Autovía de Castilla la Mancha"
2.52647,41.57789,"Autopista de Barcelona a Mataró"
-2.36499,43.27577,"Autopista del Cantábrico"
-3.69227,41.48027,"A-1 E-5"
-3.70778,40.32586,"M-45"
-8.65663,42.03627,"A-55 E-1"
-4.77642,37.18189,"A-92"
-6.34363,38.41532,"Autovía de la Plata"
-5.13276,41.40956,"Autovía de Castilla"
-8.16464,42.30933,"A-52"
-7.55982,41.99473,"Autovía das Rías Baixas"
-0.81685,41.66924,"Autovía del Nordeste"
-4.67862,37.60321,"Autovía de Málaga"
-3.40117,40.28445,"Autopísta Radial 3"
-5.47553,41.90019,"Autovía del Noroeste"
-5.67401,43.38247,"A-64"
-3.09185,41.5913,"Autovía del Duero"
-2.22603,41.24346,"Autovía del Nordeste"
1.03095,41.4104,"Autopista Zaragoza Mediterráneo"
-3.96059,39.99195,"Autovía de Toledo"
-5.55358,41.54086,"Autovía del Duero"
1.09177,41.64804,"Autovía del Nordeste"
-4.22569,43.32262,"Autovía del Cantábrico"
-3.62758,37.49967,"Autovía de Sierra Nevada"
-3.99234,39.85808,"Autovía de Toledo"
-0.32827,39.15085,"Autopista del Mediterráneo"
-2.43241,42.43556,"Autopista Vasco-Aragonesa"
-2.39775,39.33967," "
